"Дата","Цена","Откр.","Макс.","Мин.","Объём","Изм. %"
"05.01.2025","0,9998","0,9999","1,0000","0,9997","131,80M","-0,02%"
"04.01.2025","0,9999","0,9996","1,0000","0,9995","232,33M","0,04%"
"03.01.2025","0,9996","0,9992","0,9998","0,9991","685,62M","0,04%"
"02.01.2025","0,9992","0,9983","0,9994","0,9983","581,71M","0,08%"
"01.01.2025","0,9983","0,9984","0,9986","0,9980","419,75M","-0,01%"
"31.12.2024","0,9984","0,9984","0,9992","0,9984","791,50M","0,00%"
"30.12.2024","0,9984","0,9985","0,9993","0,9976","1,26B","0,00%"
"29.12.2024","0,9985","0,9984","0,9990","0,9982","416,73M","0,01%"
"28.12.2024","0,9984","0,9986","0,9987","0,9983","259,56M","-0,03%"
"27.12.2024","0,9986","0,9990","0,9991","0,9981","838,88M","-0,03%"
"26.12.2024","0,9990","0,9992","0,9994","0,9989","722,27M","-0,02%"
"25.12.2024","0,9992","0,9993","0,9994","0,9989","280,13M","-0,02%"
"24.12.2024","0,9993","0,9988","0,9995","0,9984","1,03B","0,06%"
"23.12.2024","0,9988","0,9991","0,9993","0,9985","975,87M","-0,03%"
"22.12.2024","0,9991","0,9995","0,9996","0,9989","650,59M","-0,03%"
"21.12.2024","0,9995","0,9996","0,9998","0,9994","679,70M","-0,02%"
"20.12.2024","0,9996","0,9992","0,9999","0,9985","1,60B","0,04%"
"19.12.2024","0,9992","0,9995","0,9997","0,9980","1,60B","-0,03%"
"18.12.2024","0,9995","1,0000","1,0001","0,9989","1,55B","-0,04%"
"17.12.2024","1,0000","1,0001","1,0002","0,9996","1,34B","-0,01%"
"16.12.2024","1,0001","0,9996","1,0003","0,9992","1,18B","0,04%"
"15.12.2024","0,9997","0,9997","1,0000","0,9994","382,24M","-0,01%"
"14.12.2024","0,9997","1,0001","1,0001","0,9997","372,06M","-0,04%"
"13.12.2024","1,0001","1,0001","1,0003","0,9998","1,10B","0,00%"
"12.12.2024","1,0001","1,0006","1,0007","1,0000","887,55M","-0,05%"
"11.12.2024","1,0006","1,0006","1,0011","1,0001","2,14B","0,01%"
"10.12.2024","1,0006","1,0005","1,0007","1,0000","1,15B","0,01%"
"09.12.2024","1,0005","1,0006","1,0009","0,9993","1,39B","-0,02%"
"08.12.2024","1,0006","1,0008","1,0008","1,0003","592,27M","-0,02%"
"07.12.2024","1,0008","1,0014","1,0014","1,0007","621,47M","-0,06%"
"06.12.2024","1,0014","1,0009","1,0018","1,0001","1,25B","0,05%"
"05.12.2024","1,0009","1,0014","1,0021","1,0003","1,68B","-0,05%"
"04.12.2024","1,0014","1,0008","1,0024","1,0004","1,15B","0,07%"
"03.12.2024","1,0008","1,0004","1,0009","0,9997","715,96M","0,04%"
"02.12.2024","1,0004","1,0007","1,0008","1,0001","992,19M","-0,03%"
"01.12.2024","1,0007","1,0006","1,0009","1,0003","318,16M","0,00%"
"30.11.2024","1,0006","1,0004","1,0007","1,0003","382,20M","0,02%"
"29.11.2024","1,0004","1,0002","1,0013","1,0001","669,68M","0,03%"
"28.11.2024","1,0002","1,0009","1,0011","1,0001","743,91M","-0,08%"
"27.11.2024","1,0009","0,9997","1,0015","0,9996","964,56M","0,12%"
"26.11.2024","0,9997","1,0001","1,0007","0,9994","682,52M","-0,02%"
"25.11.2024","1,0000","1,0008","1,0010","0,9997","1,03B","-0,08%"
"24.11.2024","1,0008","1,0005","1,0011","1,0001","644,18M","0,02%"
"23.11.2024","1,0005","1,0007","1,0020","1,0003","1,11B","-0,03%"
"22.11.2024","1,0008","1,0009","1,0011","1,0003","2,07B","0,00%"
"21.11.2024","1,0009","1,0007","1,0009","0,9998","1,19B","0,01%"
"20.11.2024","1,0007","1,0012","1,0014","1,0004","1,40B","-0,04%"
"19.11.2024","1,0012","1,0006","1,0014","1,0004","947,24M","0,06%"
"18.11.2024","1,0006","1,0001","1,0011","0,9998","658,84M","0,05%"
"17.11.2024","1,0001","1,0003","1,0004","0,9998","593,35M","-0,03%"
"16.11.2024","1,0004","1,0003","1,0005","1,0001","413,11M","0,00%"
"15.11.2024","1,0003","1,0000","1,0005","0,9997","698,21M","0,03%"
"14.11.2024","1,0000","1,0012","1,0012","0,9998","1,39B","-0,11%"
"13.11.2024","1,0012","1,0009","1,0024","1,0008","1,78B","0,03%"
"12.11.2024","1,0009","1,0011","1,0018","1,0002","1,63B","-0,02%"
"11.11.2024","1,0011","1,0006","1,0021","1,0005","1,22B","0,05%"
"10.11.2024","1,0006","1,0004","1,0009","1,0002","746,58M","0,02%"
"09.11.2024","1,0004","1,0006","1,0006","1,0002","493,61M","-0,02%"
"08.11.2024","1,0006","1,0007","1,0013","1,0004","1,70B","-0,01%"
"07.11.2024","1,0007","1,0008","1,0014","1,0002","1,34B","-0,01%"
"06.11.2024","1,0008","1,0000","1,0014","0,9998","1,32B","0,07%"
"05.11.2024","1,0000","0,9995","1,0001","0,9993","390,57M","0,06%"
"04.11.2024","0,9995","0,9997","0,9998","0,9991","577,30M","-0,03%"
"03.11.2024","0,9997","0,9997","1,0000","0,9996","182,79M","0,00%"
"02.11.2024","0,9997","0,9995","0,9998","0,9995","169,57M","0,02%"
"01.11.2024","0,9995","0,9987","0,9997","0,9985","479,17M","0,08%"
"31.10.2024","0,9987","0,9998","1,0000","0,9984","461,29M","-0,11%"
"30.10.2024","0,9998","0,9997","1,0000","0,9996","412,20M","0,03%"
"29.10.2024","0,9995","0,9994","0,9999","0,9990","587,40M","0,02%"
"28.10.2024","0,9994","0,9988","0,9997","0,9985","637,23M","0,05%"
"27.10.2024","0,9988","0,9989","0,9991","0,9986","217,59M","0,00%"
"26.10.2024","0,9989","0,9980","0,9990","0,9980","342,96M","0,08%"
"25.10.2024","0,9980","0,9994","0,9995","0,9971","1,23B","-0,14%"
"24.10.2024","0,9994","0,9990","0,9995","0,9988","928,06M","0,05%"
"23.10.2024","0,9990","0,9994","0,9994","0,9986","845,14M","-0,04%"
"22.10.2024","0,9994","0,9996","0,9997","0,9992","583,50M","-0,02%"
"21.10.2024","0,9996","0,9997","0,9998","0,9991","481,21M","-0,01%"
"20.10.2024","0,9997","0,9998","0,9999","0,9996","165,29M","-0,01%"
"19.10.2024","0,9998","0,9999","1,0000","0,9996","101,49M","-0,01%"
"18.10.2024","0,9999","0,9997","1,0000","0,9995","451,50M","0,01%"
"17.10.2024","0,9997","0,9999","0,9999","0,9994","285,74M","-0,01%"
"16.10.2024","0,9999","0,9999","1,0000","0,9997","520,64M","0,00%"
"15.10.2024","0,9999","0,9998","0,9999","0,9994","486,16M","0,01%"
"14.10.2024","0,9997","1,0000","1,0000","0,9991","343,41M","-0,02%"
"13.10.2024","0,9999","1,0002","1,0005","0,9998","172,45M","-0,03%"
"12.10.2024","1,0002","0,9997","1,0003","0,9996","164,75M","0,05%"
"11.10.2024","0,9997","0,9992","0,9999","0,9990","361,24M","0,06%"
"10.10.2024","0,9992","0,9992","0,9992","0,9987","418,75M","0,00%"
"09.10.2024","0,9991","0,9994","0,9995","0,9990","403,67M","-0,03%"
"08.10.2024","0,9994","0,9998","0,9999","0,9993","484,94M","-0,04%"
"07.10.2024","0,9998","1,0000","1,0001","0,9997","348,69M","-0,02%"
"06.10.2024","1,0000","1,0001","1,0002","0,9999","120,80M","0,00%"
"05.10.2024","1,0001","1,0000","1,0001","0,9999","119,23M","0,00%"
"04.10.2024","1,0001","1,0000","1,0001","0,9997","429,13M","0,00%"
"03.10.2024","1,0000","0,9999","1,0001","0,9998","304,58M","0,02%"
"02.10.2024","0,9999","0,9998","1,0001","0,9997","469,84M","0,00%"
"01.10.2024","0,9998","0,9999","1,0000","0,9994","594,54M","-0,01%"
"30.09.2024","0,9999","1,0002","1,0003","0,9998","395,40M","-0,03%"
"29.09.2024","1,0002","1,0003","1,0004","1,0002","129,14M","0,00%"
"28.09.2024","1,0003","1,0002","1,0003","1,0001","153,70M","0,00%"
"27.09.2024","1,0002","1,0003","1,0005","1,0001","497,13M","0,00%"
"26.09.2024","1,0003","0,9998","1,0003","0,9997","378,51M","0,04%"
"25.09.2024","0,9998","1,0006","1,0008","0,9998","269,18M","-0,07%"
"24.09.2024","1,0006","1,0002","1,0006","1,0001","356,36M","0,04%"
"23.09.2024","1,0002","1,0002","1,0002","0,9999","353,35M","0,00%"
"22.09.2024","1,0001","1,0003","1,0006","1,0000","202,88M","-0,02%"
"21.09.2024","1,0003","1,0002","1,0006","1,0001","152,80M","0,02%"
"20.09.2024","1,0002","1,0002","1,0002","0,9999","359,41M","0,00%"
"19.09.2024","1,0002","1,0001","1,0005","1,0001","448,91M","0,00%"
"18.09.2024","1,0001","1,0002","1,0003","1,0000","299,29M","-0,01%"
"17.09.2024","1,0002","1,0001","1,0004","1,0000","378,39M","0,02%"
"16.09.2024","1,0001","1,0007","1,0010","1,0000","311,91M","-0,06%"
"15.09.2024","1,0007","1,0003","1,0009","1,0002","143,97M","0,04%"
"14.09.2024","1,0003","1,0007","1,0007","1,0001","397,97M","-0,04%"
"13.09.2024","1,0007","1,0001","1,0007","1,0001","461,33M","0,06%"
"12.09.2024","1,0001","1,0002","1,0004","0,9998","424,58M","-0,01%"
"11.09.2024","1,0002","1,0000","1,0003","0,9999","322,79M","0,02%"
"10.09.2024","1,0000","1,0004","1,0005","1,0000","300,58M","-0,04%"
"09.09.2024","1,0004","1,0006","1,0008","1,0002","411,47M","-0,01%"
"08.09.2024","1,0006","1,0007","1,0010","1,0005","136,82M","-0,02%"
"07.09.2024","1,0007","1,0003","1,0010","1,0003","180,20M","0,05%"
"06.09.2024","1,0003","1,0002","1,0005","0,9995","570,43M","0,00%"
"05.09.2024","1,0002","1,0004","1,0008","1,0002","319,34M","-0,01%"
"04.09.2024","1,0004","1,0004","1,0006","1,0002","405,29M","0,02%"
"03.09.2024","1,0002","1,0006","1,0009","0,9999","316,41M","-0,04%"
"02.09.2024","1,0006","1,0007","1,0009","1,0004","265,84M","-0,02%"
"01.09.2024","1,0007","1,0007","1,0009","1,0005","153,23M","0,01%"
"31.08.2024","1,0007","1,0004","1,0010","1,0004","145,13M","0,02%"
"30.08.2024","1,0004","1,0004","1,0005","1,0001","351,33M","0,01%"
"29.08.2024","1,0004","1,0003","1,0006","1,0002","355,44M","0,00%"
"28.08.2024","1,0003","1,0004","1,0005","1,0001","414,05M","0,00%"
"27.08.2024","1,0004","1,0003","1,0004","0,9998","450,64M","0,01%"
"26.08.2024","1,0003","1,0005","1,0005","1,0001","361,66M","-0,02%"
"25.08.2024","1,0005","1,0004","1,0006","1,0003","181,62M","0,01%"
"24.08.2024","1,0004","1,0008","1,0008","1,0003","284,48M","-0,04%"
"23.08.2024","1,0008","1,0002","1,0010","0,9999","437,41M","0,06%"
"22.08.2024","1,0002","1,0003","1,0004","1,0001","442,04M","-0,01%"
"21.08.2024","1,0003","1,0002","1,0004","1,0001","455,88M","0,01%"
"20.08.2024","1,0002","1,0003","1,0007","1,0001","544,75M","-0,02%"
"19.08.2024","1,0003","1,0002","1,0012","1,0001","340,72M","0,02%"
"18.08.2024","1,0002","1,0002","1,0003","1,0001","138,00M","-0,01%"
"17.08.2024","1,0002","1,0005","1,0006","1,0002","192,48M","-0,02%"
"16.08.2024","1,0005","1,0003","1,0005","1,0001","438,25M","0,02%"
"15.08.2024","1,0002","1,0002","1,0005","0,9999","408,76M","0,00%"
"14.08.2024","1,0002","1,0003","1,0006","1,0001","660,23M","0,00%"
"13.08.2024","1,0003","1,0003","1,0005","1,0001","682,72M","0,00%"
"12.08.2024","1,0003","1,0002","1,0005","1,0001","418,64M","0,00%"
"11.08.2024","1,0002","1,0002","1,0005","1,0002","133,31M","0,00%"
"10.08.2024","1,0002","1,0005","1,0005","1,0002","148,48M","-0,02%"
"09.08.2024","1,0005","1,0003","1,0006","1,0001","335,73M","0,01%"
"08.08.2024","1,0003","1,0002","1,0007","1,0002","724,32M","0,01%"
"07.08.2024","1,0002","1,0005","1,0007","1,0001","685,53M","-0,02%"
"06.08.2024","1,0005","1,0005","1,0010","1,0002","770,48M","0,00%"
"05.08.2024","1,0005","0,9997","1,0011","0,9994","1,04B","0,08%"
"04.08.2024","0,9997","0,9996","0,9998","0,9992","237,03M","0,01%"
"03.08.2024","0,9996","0,9990","0,9996","0,9988","196,14M","0,06%"
"02.08.2024","0,9990","0,9993","0,9996","0,9989","333,35M","-0,04%"
"01.08.2024","0,9993","0,9998","0,9999","0,9991","397,02M","-0,04%"
"31.07.2024","0,9998","0,9999","1,0000","0,9996","276,35M","-0,01%"
"30.07.2024","0,9999","0,9999","1,0000","0,9996","286,76M","-0,01%"
"29.07.2024","0,9999","1,0000","1,0001","0,9996","538,47M","-0,01%"
"28.07.2024","1,0000","1,0002","1,0002","0,9999","177,58M","-0,01%"
"27.07.2024","1,0002","1,0001","1,0004","1,0000","179,55M","0,01%"
"26.07.2024","1,0001","0,9998","1,0002","0,9998","327,53M","0,03%"
"25.07.2024","0,9998","0,9996","0,9999","0,9994","380,07M","0,01%"
"24.07.2024","0,9996","1,0002","1,0004","0,9996","370,48M","-0,05%"
"23.07.2024","1,0002","1,0003","1,0006","0,9988","479,68M","-0,02%"
"22.07.2024","1,0003","1,0000","1,0004","0,9998","398,51M","0,03%"
"21.07.2024","1,0001","1,0003","1,0005","1,0000","282,66M","-0,02%"
"20.07.2024","1,0003","1,0004","1,0006","1,0002","318,24M","-0,02%"
"19.07.2024","1,0004","0,9998","1,0007","0,9997","414,37M","0,06%"
"18.07.2024","0,9998","1,0000","1,0002","0,9997","327,85M","-0,02%"
"17.07.2024","1,0000","1,0005","1,0005","1,0000","509,40M","-0,04%"
"16.07.2024","1,0005","1,0005","1,0007","1,0002","531,24M","-0,01%"
"15.07.2024","1,0005","1,0006","1,0010","1,0003","518,33M","0,00%"
"14.07.2024","1,0006","1,0005","1,0008","1,0004","154,22M","0,00%"
"13.07.2024","1,0005","1,0004","1,0007","1,0002","139,82M","0,01%"
"12.07.2024","1,0004","1,0003","1,0006","1,0003","307,47M","0,02%"
"11.07.2024","1,0003","1,0002","1,0005","1,0001","308,72M","0,01%"
"10.07.2024","1,0002","1,0005","1,0009","1,0001","242,86M","-0,03%"
"09.07.2024","1,0005","1,0003","1,0006","1,0003","253,36M","0,01%"
"08.07.2024","1,0003","1,0005","1,0009","0,9999","370,82M","-0,01%"
"07.07.2024","1,0005","1,0004","1,0006","1,0000","147,37M","0,01%"
"06.07.2024","1,0004","1,0002","1,0005","1,0002","155,88M","0,02%"
"05.07.2024","1,0002","1,0000","1,0005","0,9997","535,85M","0,02%"
"04.07.2024","1,0000","0,9991","1,0000","0,9991","257,76M","0,09%"
"03.07.2024","0,9991","0,9986","0,9991","0,9985","354,80M","0,05%"
"02.07.2024","0,9986","0,9991","0,9992","0,9983","372,14M","-0,05%"
"01.07.2024","0,9991","0,9985","0,9991","0,9985","391,90M","0,06%"
"30.06.2024","0,9985","0,9985","0,9987","0,9974","324,12M","0,00%"
"29.06.2024","0,9985","0,9983","0,9989","0,9982","684,44M","0,02%"
"28.06.2024","0,9983","0,9987","0,9992","0,9981","646,19M","-0,05%"
"27.06.2024","0,9987","0,9994","0,9994","0,9985","846,31M","-0,07%"
"26.06.2024","0,9994","0,9999","1,0000","0,9992","701,05M","-0,04%"
"25.06.2024","0,9999","0,9997","1,0000","0,9995","563,06M","0,02%"
"24.06.2024","0,9997","0,9995","0,9998","0,9994","493,96M","0,01%"
"23.06.2024","0,9995","0,9999","1,0000","0,9995","161,16M","-0,03%"
"22.06.2024","0,9999","0,9997","0,9999","0,9995","149,95M","0,02%"
"21.06.2024","0,9997","0,9997","0,9998","0,9992","364,06M","0,01%"
"20.06.2024","0,9996","0,9998","1,0000","0,9993","394,04M","-0,02%"
"19.06.2024","0,9998","0,9997","1,0001","0,9996","306,62M","0,01%"
"18.06.2024","0,9996","0,9997","1,0000","0,9995","394,64M","0,00%"
"17.06.2024","0,9997","0,9995","0,9997","0,9992","303,07M","0,02%"
"16.06.2024","0,9995","0,9994","0,9996","0,9992","133,07M","0,00%"
"15.06.2024","0,9994","0,9995","0,9995","0,9993","65,95M","0,00%"
"14.06.2024","0,9995","0,9996","0,9997","0,9991","318,51M","-0,02%"
"13.06.2024","0,9996","0,9997","1,0000","0,9996","276,48M","-0,01%"
"12.06.2024","0,9997","0,9999","1,0002","0,9995","314,71M","-0,01%"
"11.06.2024","0,9999","0,9995","0,9999","0,9991","397,78M","0,03%"
"10.06.2024","0,9995","0,9999","0,9999","0,9995","244,56M","-0,03%"
"09.06.2024","0,9999","0,9999","1,0000","0,9998","117,86M","-0,01%"
"08.06.2024","0,9999","0,9996","1,0000","0,9996","116,43M","0,03%"
"07.06.2024","0,9996","0,9996","0,9999","0,9989","339,72M","0,00%"
"06.06.2024","0,9996","1,0000","1,0001","0,9995","310,92M","-0,04%"
"05.06.2024","1,0000","1,0001","1,0002","0,9996","302,96M","0,00%"
"04.06.2024","1,0001","0,9998","1,0001","0,9996","271,11M","0,02%"
"03.06.2024","0,9998","0,9995","1,0000","0,9993","280,67M","0,03%"
"02.06.2024","0,9995","0,9993","0,9996","0,9992","74,54M","0,03%"
"01.06.2024","0,9993","0,9990","0,9993","0,9989","69,48M","0,02%"
"31.05.2024","0,9990","0,9999","1,0001","0,9986","342,61M","-0,08%"
"30.05.2024","0,9999","0,9988","1,0000","0,9988","292,07M","0,11%"
"29.05.2024","0,9988","0,9990","0,9995","0,9987","259,47M","-0,03%"
"28.05.2024","0,9990","0,9993","0,9995","0,9987","327,91M","-0,03%"
"27.05.2024","0,9994","0,9996","0,9996","0,9991","209,80M","-0,03%"
"26.05.2024","0,9996","0,9999","1,0000","0,9994","137,64M","-0,03%"
"25.05.2024","0,9999","0,9998","1,0001","0,9997","106,26M","0,01%"
"24.05.2024","0,9998","0,9996","1,0000","0,9993","376,91M","0,02%"
"23.05.2024","0,9996","0,9995","0,9998","0,9989","446,43M","0,01%"
"22.05.2024","0,9995","0,9998","1,0000","0,9995","272,72M","-0,03%"
"21.05.2024","0,9998","1,0001","1,0002","0,9994","576,86M","-0,03%"
"20.05.2024","1,0001","0,9999","1,0006","0,9999","384,45M","0,02%"
"19.05.2024","0,9999","1,0002","1,0002","0,9999","131,30M","-0,03%"
"18.05.2024","1,0002","1,0005","1,0005","1,0001","177,61M","-0,02%"
"17.05.2024","1,0004","1,0001","1,0006","1,0000","265,97M","0,03%"
"16.05.2024","1,0001","1,0004","1,0006","0,9999","350,54M","-0,03%"
"15.05.2024","1,0004","0,9997","1,0008","0,9997","369,80M","0,07%"
"14.05.2024","0,9997","0,9999","1,0000","0,9994","266,51M","-0,02%"
"13.05.2024","0,9999","0,9999","1,0003","0,9999","270,02M","0,00%"
"12.05.2024","0,9999","1,0001","1,0002","0,9996","73,31M","-0,02%"
"11.05.2024","1,0001","1,0000","1,0005","0,9999","85,45M","0,01%"
"10.05.2024","1,0000","1,0002","1,0004","0,9997","282,38M","-0,02%"
"09.05.2024","1,0002","1,0000","1,0003","0,9999","257,07M","0,02%"
"08.05.2024","0,9999","1,0001","1,0003","0,9999","264,04M","-0,01%"
"07.05.2024","1,0001","1,0001","1,0002","0,9999","262,31M","-0,01%"
"06.05.2024","1,0001","1,0005","1,0006","0,9999","372,49M","-0,03%"
"05.05.2024","1,0004","1,0002","1,0005","1,0001","113,68M","0,03%"
"04.05.2024","1,0002","1,0007","1,0007","1,0000","207,39M","-0,05%"
"03.05.2024","1,0007","1,0004","1,0009","1,0001","343,31M","0,03%"
"02.05.2024","1,0004","0,9993","1,0005","0,9993","440,76M","0,11%"
"01.05.2024","0,9993","0,9993","0,9996","0,9989","405,51M","0,00%"
"30.04.2024","0,9993","0,9998","1,0001","0,9987","565,54M","-0,04%"
"29.04.2024","0,9998","0,9998","1,0002","0,9996","318,63M","-0,01%"
"28.04.2024","0,9998","0,9996","0,9999","0,9995","111,90M","0,03%"
"27.04.2024","0,9996","0,9999","1,0001","0,9995","173,92M","-0,03%"
"26.04.2024","0,9999","0,9999","1,0002","0,9996","363,41M","0,00%"
"25.04.2024","0,9999","0,9996","1,0001","0,9994","350,22M","0,03%"
"24.04.2024","0,9996","1,0001","1,0002","0,9991","513,31M","-0,05%"
"23.04.2024","1,0001","1,0004","1,0006","1,0000","467,46M","-0,03%"
"22.04.2024","1,0004","1,0002","1,0007","1,0000","517,83M","0,01%"
"21.04.2024","1,0002","1,0004","1,0005","1,0001","186,37M","-0,01%"
"20.04.2024","1,0004","1,0005","1,0005","1,0002","278,66M","-0,01%"
"19.04.2024","1,0005","1,0005","1,0009","1,0000","621,33M","0,00%"
"18.04.2024","1,0005","1,0000","1,0007","1,0000","693,66M","0,04%"
"17.04.2024","1,0000","1,0005","1,0010","0,9999","581,03M","-0,04%"
"16.04.2024","1,0005","1,0004","1,0013","1,0003","246,09M","0,01%"
"15.04.2024","1,0004","1,0011","1,0016","1,0003","318,84M","-0,08%"
"14.04.2024","1,0011","1,0011","1,0013","1,0000","130,28M","0,01%"
"13.04.2024","1,0011","1,0002","1,0026","0,9993","292,94M","0,08%"
"12.04.2024","1,0002","1,0002","1,0009","0,9991","313,59M","0,01%"
"11.04.2024","1,0002","1,0010","1,0011","0,9998","148,17M","0,00%"
"10.04.2024","1,0002","0,9998","1,0003","0,9997","202,37M","0,04%"
"09.04.2024","0,9998","1,0002","1,0008","0,9997","200,65M","-0,04%"
"08.04.2024","1,0002","0,9998","1,0006","0,9994","228,83M","0,04%"
"07.04.2024","0,9998","1,0003","1,0003","0,9998","63,93M","-0,04%"
"06.04.2024","1,0003","1,0004","1,0004","1,0000","100,34M","-0,01%"
"05.04.2024","1,0004","1,0004","1,0007","0,9997","261,41M","-0,01%"
"04.04.2024","1,0004","1,0003","1,0007","0,9996","331,94M","0,02%"
"03.04.2024","1,0003","1,0003","1,0007","0,9996","299,55M","0,00%"
"02.04.2024","1,0002","1,0004","1,0005","0,9996","301,17M","-0,01%"
"01.04.2024","1,0004","1,0006","1,0010","1,0000","145,51M","-0,02%"
"31.03.2024","1,0006","1,0004","1,0007","1,0001","83,48M","0,01%"
"30.03.2024","1,0004","1,0004","1,0007","0,9997","73,55M","0,00%"
"29.03.2024","1,0004","1,0001","1,0005","0,9996","146,76M","0,04%"
"28.03.2024","1,0001","0,9996","1,0004","0,9994","173,57M","0,04%"
"27.03.2024","0,9996","0,9996","1,0000","0,9992","266,31M","-0,02%"
"26.03.2024","0,9999","0,9991","1,0002","0,9985","203,97M","0,00%"
"25.03.2024","0,9999","1,0003","1,0010","0,9997","314,13M","-0,04%"
"24.03.2024","1,0003","1,0003","1,0004","0,9999","76,35M","0,00%"
"23.03.2024","1,0003","1,0002","1,0004","0,9999","64,82M","0,00%"
"22.03.2024","1,0002","1,0003","1,0011","0,9994","207,32M","0,00%"
"21.03.2024","1,0003","1,0003","1,0009","0,9999","331,36M","-0,01%"
"20.03.2024","1,0003","1,0002","1,0010","1,0000","360,31M","0,02%"
"19.03.2024","1,0002","0,9998","1,0005","0,9989","379,33M","0,03%"
"18.03.2024","0,9998","0,9994","1,0000","0,9981","226,97M","0,04%"
"17.03.2024","0,9994","0,9991","0,9998","0,9978","177,45M","0,02%"
"16.03.2024","0,9991","1,0001","1,0001","0,9989","156,80M","-0,10%"
"15.03.2024","1,0001","0,9996","1,0002","0,9986","339,23M","0,06%"
"14.03.2024","0,9995","1,0002","1,0002","0,9984","316,57M","-0,07%"
"13.03.2024","1,0002","0,9994","1,0004","0,9989","421,59M","0,08%"
"12.03.2024","0,9994","0,9981","1,0002","0,9968","683,06M","0,00%"
"11.03.2024","0,9994","1,0000","1,0003","0,9984","542,08M","-0,06%"
"10.03.2024","1,0000","1,0006","1,0006","0,9985","149,29M","-0,06%"
"09.03.2024","1,0006","1,0013","1,0013","0,9986","164,68M","-0,07%"
"08.03.2024","1,0013","1,0011","1,0023","0,9987","441,94M","0,02%"
"07.03.2024","1,0011","0,9998","1,0015","0,9995","359,26M","0,05%"
"06.03.2024","1,0006","1,0005","1,0020","0,9994","437,76M","-0,04%"
"05.03.2024","1,0010","0,9986","1,0011","0,9973","500,40M","0,05%"
"04.03.2024","1,0005","1,0000","1,0014","0,9990","439,15M","0,05%"
"03.03.2024","1,0000","1,0003","1,0006","0,9983","124,99M","-0,03%"
"02.03.2024","1,0003","1,0005","1,0006","0,9989","167,64M","-0,02%"
"01.03.2024","1,0005","1,0004","1,0008","0,9989","314,03M","0,01%"
"29.02.2024","1,0004","1,0004","1,0007","0,9982","349,29M","-0,01%"
"28.02.2024","1,0004","1,0001","1,0005","0,9980","364,72M","0,03%"
"27.02.2024","1,0001","1,0001","1,0005","0,9990","417,31M","0,00%"
"26.02.2024","1,0001","0,9999","1,0007","0,9997","316,41M","0,02%"
"25.02.2024","0,9999","1,0004","1,0015","0,9998","134,55M","-0,06%"
"24.02.2024","1,0004","0,9999","1,0005","0,9998","78,99M","0,05%"
"23.02.2024","0,9999","0,9994","1,0000","0,9994","144,64M","0,05%"
"22.02.2024","0,9994","1,0000","1,0000","0,9991","251,47M","-0,06%"
"21.02.2024","1,0000","0,9995","1,0000","0,9985","180,71M","0,04%"
"20.02.2024","0,9995","0,9994","0,9999","0,9985","255,59M","0,01%"
"19.02.2024","0,9994","0,9999","1,0000","0,9991","219,57M","-0,05%"
"18.02.2024","0,9999","0,9999","1,0002","0,9987","90,40M","0,00%"
"17.02.2024","0,9999","1,0005","1,0005","0,9996","127,16M","-0,06%"
"16.02.2024","1,0005","1,0006","1,0006","0,9983","248,34M","0,00%"
"15.02.2024","1,0006","1,0006","1,0008","0,9978","280,72M","-0,01%"
"14.02.2024","1,0006","1,0006","1,0013","1,0000","203,60M","0,00%"
"13.02.2024","1,0006","1,0002","1,0009","0,9995","212,78M","0,05%"
"12.02.2024","1,0002","1,0006","1,0008","0,9998","238,88M","-0,03%"
"11.02.2024","1,0004","1,0000","1,0008","0,9988","79,40M","0,04%"
"10.02.2024","1,0000","1,0004","1,0006","1,0000","94,57M","-0,04%"
"09.02.2024","1,0004","1,0000","1,0008","0,9992","315,23M","0,05%"
"08.02.2024","1,0000","0,9998","1,0000","0,9992","232,97M","0,02%"
"07.02.2024","0,9998","0,9999","1,0001","0,9995","207,57M","-0,01%"
"06.02.2024","0,9999","0,9991","0,9999","0,9991","182,83M","0,08%"
"05.02.2024","0,9991","0,9998","1,0000","0,9990","165,22M","-0,08%"
"04.02.2024","0,9998","0,9999","1,0000","0,9997","48,81M","0,00%"
"03.02.2024","0,9999","0,9997","0,9999","0,9997","43,92M","0,02%"
"02.02.2024","0,9997","0,9999","1,0002","0,9993","150,67M","-0,03%"
"01.02.2024","0,9999","0,9994","1,0001","0,9993","156,33M","0,05%"
"31.01.2024","0,9994","1,0001","1,0003","0,9993","185,14M","-0,07%"
"30.01.2024","1,0001","1,0002","1,0002","0,9998","155,10M","0,00%"
"29.01.2024","1,0002","1,0000","1,0008","0,9998","175,01M","0,01%"
"28.01.2024","1,0000","1,0001","1,0001","0,9996","58,75M","-0,01%"
"27.01.2024","1,0001","1,0000","1,0002","0,9998","47,28M","0,01%"
"26.01.2024","1,0000","0,9999","1,0010","0,9996","170,69M","0,00%"
"25.01.2024","0,9999","1,0000","1,0011","0,9995","210,28M","0,00%"
"24.01.2024","1,0000","0,9997","1,0011","0,9996","187,78M","0,02%"
"23.01.2024","0,9997","0,9993","1,0009","0,9990","252,72M","0,05%"
"22.01.2024","0,9993","1,0005","1,0018","0,9992","266,10M","-0,12%"
"21.01.2024","1,0005","1,0004","1,0018","1,0004","50,85M","0,01%"
"20.01.2024","1,0004","0,9995","1,0014","0,9995","72,58M","0,09%"
"19.01.2024","0,9995","0,9995","1,0009","0,9990","174,57M","-0,01%"
"18.01.2024","0,9996","0,9993","1,0002","0,9984","231,81M","0,02%"
